48 0 2879.073193005471,48 1 2872.425940367934,48 2 2865.8825019770275,48 3 2859.467863037128,48 4 2853.206800117919,48 5 2847.123587585418,48 6 2841.241702582738,48 7 2835.583535661096,48 8 2830.1701142487927,48 9 2825.0208459399996,48 10 2820.15328808552,48 11 2815.5829493920724,48 12 2811.323128220429,48 13 2807.3847910666645,48 14 2803.7764933773424,48 15 2800.504343458329,48 16 2797.572008859528,48 17 2794.9807633221762,48 18 2792.7295712216737,48 19 2790.8152054747075,48 20 2789.2323941384984,48 21 2787.973990429584,48 22 2787.0311606319615,48 23 2786.3935843375507,48 24 2786.0496616421633,48 25 2785.986722275297,48 26 2786.191232134506,48 27 2786.6489932850022,48 28 2787.3453341336904,48 29 2788.265287157863,48 30 2789.3937522310625,48 31 2790.715644216631,48 32 2792.216024073768,48 33 2793.8802132283126,48 34 2795.693891393212,48 35 2797.6431783790604,48 36 2799.7147007144335,48 37 2801.8956441032865,48 38 2804.1737928890334,48 39 2806.5375577798777,48 40 2808.975993126112,48 41 2811.4788050360235,48 42 2814.0363515811055,48 43 2816.6396362810633,48 44 2819.280295981544,48 45 2821.950584148514,48 46 2824.643350507693,48 47 2827.3520178595563,48 48 2830.070556803296,48 49 2832.7934590092377,48 50 2835.5157095903055,48 51 2838.2327590404,48 52 2840.940495131762,48 53 2843.6352150948283,48 54 2846.3135983428997,48 55 2848.972679949871,48 56 2851.6098250420405,48 57 2854.2227042242585,48 58 2856.809270125698,48 59 2859.3677351210854,48 60 2861.896550258471,48 61 2864.3943854042386,48 62 2866.8601105994367,48 63 2869.292778608145,48 64 2871.6916086281617,48 65 2874.055971126163,48 66 2876.385373753621,48 67 2878.6794482953983,48 68 2880.937938600282,48 69 2883.1606894410234,48 70 2885.3476362509145,48 71 2887.4987956840723,48 72 2889.614256947395,48 73 2891.6941738534756,48 74 2893.7387575453654,48 75 2895.748269846031,48 76 2897.72301718745,48 77 2899.6633450765294,48 78 2901.5696330573132,48 79 2903.4422901313064,48 80 2905.281750600007,48 81 2907.0884702960675,48 82 2908.8629231716677,48 83 2910.605598214863,48 84 2912.316996666707,48 85 2913.9976295138895,48 86 2915.6480152335325,48 87 2917.268677768492,48 88 2918.860144713209,48 89 2920.4229456916696,48 90 2921.9576109105324,48 91 2923.4646698717743,48 92 2924.9446502305327,48 93 2926.398076784947,48 94 2927.825470585917,48 95 2929.2273481556936,48 96 2930.6042208051467,48 97 2931.956594040427,48 98 2933.2849670505166,48 99 2934.5898322679127,
49 0 2882.101663376395,49 1 2875.7797166149157,49 2 2869.5581277892247,49 3 2863.459604471304,49 4 2857.5066333349937,49 5 2851.721224932641,49 6 2846.1246579336807,49 7 2840.737228726547,49 8 2835.578012333261,49 9 2830.66464040141,49 10 2826.0131016215623,49 11 2821.637569284184,49 12 2817.5502598664857,49 13 2813.7613255658107,49 14 2810.2787826203034,49 15 2807.108476133491,49 16 2804.2540810021737,49 17 2801.717137489677,49 18 2799.4971190361375,49 19 2797.5915290923467,49 20 2795.9960231312475,49 21 2794.70455154714,49 22 2793.7095189009538,49 23 2793.001954903432,49 24 2792.5716926305986,49 25 2792.4075497140734,49 26 2792.4975086146155,49 27 2792.82889254033,49 28 2793.388534080879,49 29 2794.16293416698,49 30 2795.1384095048497,49 31 2796.301227156555,49 32 2797.6377254224312,49 33 2799.1344206185395,49 34 2800.778099722512,49 35 2802.5558991814246,49 36 2804.4553704345685,49 37 2806.4645329046593,49 38 2808.5719153569917,49 39 2810.766586622983,49 40 2813.0381767386034,49 41 2815.3768895661774,49 42 2817.7735079563818,49 43 2820.2193924722847,49 44 2822.706474644785,49 45 2825.2272456636947,49 46 2827.7747413356155,49 47 2830.342524062152,49 48 2832.92466251299,49 49 2835.5157095903055,49 50 2838.1106792056116,49 51 2840.7050223188576,49 52 2843.2946026231557,49 53 2845.875672197668,49 54 2848.4448473959033,49 55 2850.9990851872803,49 56 2853.5356601260237,49 57 2856.0521420830337,49 58 2858.5463748430725,49 59 2861.0164556409627,49 60 2863.460715686148,49 61 2865.877701704454,49 62 2868.2661585088895,49 63 2870.6250125972665,49 64 2872.9533567631756,49 65 2875.250435697787,49 66 2877.515632552992,49 67 2879.748456431099,49 68 2881.948530762439,49 69 2884.1155825296473,49 70 2886.2494322957295,49 71 2888.349984992276,49 72 2890.417221424063,49 73 2892.45119044672,49 74 2894.452001775008,49 75 2896.4198193804605,49 76 2898.354855438577,49 77 2900.2573647873846,49 78 2902.127639860955,49 79 2903.9660060632596,49 80 2905.7728175496486,49 81 2907.5484533850845,49 82 2909.2933140501304,49 83 2911.0078182675206,49 84 2912.692400123898,49 85 2914.3475064629965,49 86 2915.973594528236,49 87 2917.5711298341876,49 88 2919.1405842478985,49 89 2920.68243426245,49 90 2922.1971594464485,49 91 2923.6852410543734,49 92 2925.147160783891,49 93 2926.583399667323,49 94 2927.9944370854532,49 95 2929.380749892824,49 96 2930.7428116445462,49 97 2932.0810919154405,49 98 2933.3960557031014,49 99 2934.688162907164,
50 0 2885.045844294084,50 1 2879.0266738554374,50 2 2873.10438866263,50 3 2867.2996665307464,50 4 2861.632958203515,50 5 2856.1242648557604,50 6 2850.7929157019207,50 7 2845.657350633163,50 8 2840.734912826934,50 9 2836.041656108772,50 10 2831.5921714979963,50 11 2827.3994368486374,50 12 2823.4746928263544,50 13 2819.827347672096,50 14 2816.464912331065,50 15 2813.3929666129607,50 16 2810.6151561393613,50 17 2808.133218967833,50 18 2805.94703999708,50 19 2804.0547305838513,50 20 2802.452730262948,50 21 2801.1359270704083,50 22 2800.0977927313183,50 23 2799.330528884192,50 24 2798.825220562182,50 25 2798.5719933209657,50 26 2798.560170672788,50 27 2798.7784288329617,50 28 2799.2149461851095,50 29 2799.8575453018802,50 30 2800.693825797792,50 31 2801.711286722339,50 32 2802.8974376097426,50 33 2804.239897675718,50 34 2805.726482983523,50 35 2807.345281686988,50 36 2809.084717695285,50 37 2810.9336032936835,50 38 2812.88118139859,50 39 2814.9171582277113,50 40 2817.031727231563,50 41 2819.2155851659154,50 42 2821.459941191195,50 43 2823.7565198694206,50 44 2826.097558896675,50 45 2828.4758023636527,50 46 2830.8844902824276,50 47 2833.3173450572917,50 48 2835.76855551434,50 49 2838.2327590404,50 50 2840.7050223188576,50 51 2843.180821089143,50 52 2845.656019299167,50 53 2848.126847966423,50 54 2850.5898840142527,50 55 2853.0420293050984,50 56 2855.480490052432,50 57 2857.9027567573858,50 58 2860.306584784792,50 59 2862.689975665931,50 60 2865.0511591917693,50 61 2867.388576340255,50 62 2869.7008630641944,50 63 2871.9868349519647,50 64 2874.245472761495,50 65 2876.4759088183364,50 66 2878.6774142608965,50 67 2880.8493871098517,50 68 2882.9913411340603,50 69 2885.102895481864,50 70 2887.183765044204,50 71 2889.2337515144004,50 72 2891.2527351085732,50 73 2893.2406669103725,50 74 2895.197561803875,50 75 2897.123491959064,50 76 2899.0185808351375,50 77 2900.882997668007,50 78 2902.7169524095575,50 79 2904.520691087643,50 80 2906.2944915572257,50 81 2908.03865961456,50 82 2909.7535254478685,50 83 2911.4394403994215,50 84 2913.096774015498,50 85 2914.7259113620944,50 86 2916.3272505857276,50 87 2917.901200700018,50 88 2919.4481795800375,50 89 2920.968612147706,50 90 2922.4629287326466,50 91 2923.931563594085,50 92 2925.374953590408,50 93 2926.7935369840047,50 94 2928.187752369948,50 95 2929.5580377179563,50 96 2930.9048295178636,50 97 2932.228562019642,50 98 2933.5296665596725,50 99 2934.8085709656584,
51 0 2887.9076342856265,51 1 2882.1706815626953,51 2 2876.527161055853,51 3 2870.995937740618,51 4 2865.5956478968546,51 5 2860.3445046228358,51 6 2855.2601039016313,51 7 2850.3592353401864,51 8 2845.6577017051177,51 9 2841.1701512344325,51 10 2836.9099264127985,51 11 2832.8889324692864,51 12 2829.1175283082634,51 13 2825.604441940205,51 14 2822.356711768927,51 15 2819.3796543476283,51 16 2816.676858471537,51 17 2814.250204762659,51 18 2812.099909251209,51 19 2810.2245888937127,51 20 2808.6213465078777,51 21 2807.285872261178,51 22 2806.2125586286206,51 23 2805.3946256337545,51 24 2804.824253198294,51 25 2804.4927175376233,51 26 2804.3905287363577,51 27 2804.5075669024245,51 28 2804.8332146111998,51 29 2805.3564836950154,51 30 2806.0661347907885,51 31 2806.950788414741,51 32 2807.9990266756013,51 33 2809.199485056372,51 34 2810.540933982603,51 35 2812.0123501472685,51 36 2813.602977776653,51 37 2815.3023801973673,51 38 2817.1004822031405,51 39 2818.987603823504,51 40 2820.9544861681866,51 41 2822.992310064641,51 42 2825.0927082255894,51 43 2827.247771682831,51 44 2829.450051206647,51 45 2831.692554400499,51 46 2833.9687391217567,51 47 2836.272503833577,51 48 2838.5981754433938,51 49 2840.940495131762,51 50 2843.2946026231557,51 51 2845.656019299167,51 52 2848.0206305052934,51 53 2850.3846673559096,51 54 2852.7446882986105,51 55 2855.0975606591464,51 56 2857.440442351805,51 57 2859.7707639074174,51 58 2862.0862109419522,51 59 2864.384707162989,51 60 2866.664397988768,51 61 2868.9236348350937,51 62 2871.160960108516,51 63 2873.3750929300536,51 64 2875.5649156016348,51 65 2877.7294608175403,51 66 2879.867899614854,51 67 2881.979530050314,51 68 2884.0637665856843,51 69 2886.1201301596197,51 70 2888.1482389209345,51 71 2890.147799595912,51 72 2892.118599460768,51 73 2894.060498889503,51 74 2895.973424446892,51 75 2897.8573624964265,51 76 2899.7123532932847,51 77 2901.5384855330535,51 78 2903.3358913276625,51 79 2905.104741580992,51 80 2906.8452417376548,51 81 2908.5576278796057,51 82 2910.24216314645,51 83 2911.89913445652,51 84 2913.528849507056,51 85 2915.1316340330422,51 86 2916.7078293054556,51 87 2918.2577898508916,51 88 2919.7818813756244,51 89 2921.2804788783365,51 90 2922.7539649367295,51 91 2924.2027281542973,51 92 2925.6271617544644,51 93 2927.027662310205,51 94 2928.4046285981403,51 95 2929.7584605668612,51 96 2931.0895584100494,51 97 2932.398321735615,51 98 2933.6851488227767,51 99 2934.950435959612,
52 0 2890.689090349603,52 1 2885.2155630997763,52 2 2879.832062003732,52 3 2874.5558294716902,52 4 2869.403880956169,52 5 2864.392834511195,52 6 2859.538741204261,52 7 2854.8569198416944,52 8 2850.361799460258,52 9 2846.0667729106053,52 10 2841.984064613331,52 11 2838.124615213978,52 12 2834.49798541306,52 13 2831.112280720183,52 14 2827.9740983003653,52 15 2825.0884964712745,52 16 2822.458986798586,52 17 2820.0875481487037,52 18 2817.9746615170206,52 19 2816.1193639756493,52 20 2814.519319692352,52 21 2813.1709056725267,52 22 2812.0693096734753,52 23 2811.208637634446,52 24 2810.582027952478,52 25 2810.1817700040147,52 26 2809.999424454206,52 27 2810.025943096142,52 28 2810.2517862066975,52 29 2810.667035679649,52 30 2811.2615024866664,52 31 2812.024827310215,52 32 2812.946573478809,52 33 2814.016311605618,52 34 2815.2236955797953,52 35 2816.5585297812036,52 36 2818.010827580985,52 37 2819.570861351352,52 38 2821.2292043384527,52 39 2822.9767648534257,52 40 2824.8048133109965,52 41 2826.705002694862,52 42 2828.6693830575914,52 43 2830.690410673067,52 44 2832.7609524546533,52 45 2834.8742862352533,52 46 2837.024097479011,52 47 2839.204472961049,52 48 2841.409891913474,52 49 2843.6352150948283,52 50 2845.875672197668,52 51 2848.126847966423,52 52 2850.3846673559096,52 53 2852.645380020835,52 54 2854.9055443886436,52 55 2857.1620115327546,52 56 2859.411909030567,52 57 2861.6526249609733,52 58 2863.8817921692644,52 59 2866.0972729033997,52 60 2868.297143904379,52 61 2870.4796820148485,52 62 2872.643350353861,52 63 2874.786785091743,52 64 2876.908782847079,52 65 2879.0082887177005,52 66 2881.0843849491225,52 67 2883.1362802368503,52 68 2885.163299653257,52 69 2887.164875185162,52 70 2889.140536864597,52 71 2891.089904472483,52 72 2893.0126797929092,52 73 2894.9086393942284,52 74 2896.7776279123063,52 75 2898.6195518107284,52 76 2900.4343735926627,52 77 2902.2221064392174,52 78 2903.982809249529,52 79 2905.716582058376,52 80 2907.423561807865,52 81 2909.103918450526,52 82 2910.7578513620824,52 83 2912.385586043123,52 84 2913.9873710898833,52 85 2915.5634754153666,52 86 2917.114185703043,52 87 2918.6398040763493,52 88 2920.1406459682335,52 89 2921.6170381759043,52 90 2923.0693170869054,52 91 2924.497827063498,52 92 2925.9029189732228,52 93 2927.2849488542984,52 94 2928.644276705297,52 95 2929.9812653892977,52 96 2931.2962796433562,52 97 2932.5896851848443,52 98 2933.861847906791,52 99 2935.1131331549345,
53 0 2893.3923780326213,53 1 2888.1650699849965,53 2 2883.0244493962555,53 3 2877.9863034006066,53 4 2873.0661963614803,53 5 2868.2793201285813,53 6 2863.640345341052,53 7 2859.1632766928706,53 8 2854.8613150616857,53 9 2850.7467292907936,53 10 2846.8307402079586,53 11 2843.1234191706076,53 12 2839.6336030557313,53 13 2836.368827179643,53 14 2833.3352771555537,53 15 2830.537760195832,53 16 2827.9796958616403,53 17 2825.6631257755917,53 18 2823.588741362009,53 19 2821.7559282801326,53 20 2820.1628258810015,53 21 2818.8063997573227,53 22 2817.682525272129,53 23 2816.7860798470056,53 24 2816.111041761114,53 25 2815.65059325198,53 26 2815.3972258094936,53 27 2815.3428457054993,53 28 2815.4788779915198,53 29 2815.7963674151624,53 30 2816.2860749404736,53 31 2816.9385687988033,53 32 2817.744309235694,53 33 2818.693726348333,53 34 2819.7772906214336,53 35 2820.9855759625902,53 36 2822.3093152084334,53 37 2823.7394482187237,53 38 2825.2671627965947,53 39 2826.883928770051,53 40 2828.5815256438846,53 41 2830.352064284311,53 42 2832.188003133036,53 43 2834.082159465576,53 44 2836.0277162128837,53 45 2838.018224858244,53 46 2840.0476049050567,53 47 2842.110140387854,53 48 2844.2004738704127,53 49 2846.3135983428997,53 50 2848.4448473959033,53 51 2850.5898840142527,53 52 2852.7446882986105,53 53 2854.9055443886436,53 54 2857.069026828782,53 55 2859.2319865866216,53 56 2861.3915369050046,53 57 2863.5450391421505,53 58 2865.690088729812,53 59 2867.824501357382,53 60 2869.946299470106,53 61 2872.0536991520444,53 62 2874.1450974489144,53 63 2876.2190601724983,53 64 2878.2743102165596,53 65 2880.309716404203,53 66 2882.324282878049,53 67 2884.3171390374227,53 68 2886.2875300207265,53 69 2888.2348077262777,53 70 2890.1584223608793,53 71 2892.057914502203,53 72 2893.9329076586064,53 73 2895.783101308158,53 74 2897.6082643972513,53 75 2899.4082292783532,53 76 2901.182886065846,53 77 2902.9321773887345,53 78 2904.656093519003,53 79 2906.354667854656,53 80 2908.0279727368747,53 81 2909.6761155812683,53 82 2911.2992353038294,53 83 2912.8974990229144,53 84 2914.471099019348,53 85 2916.0202499375305,53 86 2917.545186211293,53 87 2919.0461596990144,53 88 2920.5234375134055,53 89 2921.977300032145,53 90 2923.4080390763665,53 91 2924.815956244768,53 92 2926.201361391897,53 93 2927.564571239842,53 94 2928.9059081133028,53 95 2930.2256987886503,53 96 2931.5242734482185,53 97 2932.801964731679,53 98 2934.0591068769027,53 99 2935.296034943253,
54 0 2896.019731562181,54 1 2891.0228630526835,54 2 2886.109425614573,54 3 2881.2938985187875,54 4 2876.59054419922,54 5 2872.0132763746105,54 6 2867.575529331647,54 7 2863.2901308344926,54 8 2859.1691811067185,54 9 2855.223940234283,54 10 2851.4647261643313,54 11 2847.900825229663,54 12 2844.540416821436,54 13 2841.390513475228,54 14 2838.4569172420183,54 15 2835.7441928020103,54 16 2833.2556573619377,54 17 2830.993386971739,54 18 2828.958238519261,54 19 2827.1498863249485,54 20 2825.566871972651,54 21 2824.2066657852242,54 22 2823.065738188707,54 23 2822.13963910757,54 24 2821.4230834942355,54 25 2820.910041114211,54 26 2820.593828777573,54 27 2820.4672033203005,54 28 2820.522453786372,54 29 2820.75149143459,54 30 2821.1459363837985,54 31 2821.6971999082825,54 32 2822.3965615940115,54 33 2823.2352407598023,54 34 2824.2044617300276,54 35 2825.295512713344,54 36 2826.499798192148,54 37 2827.808884858477,54 38 2829.214541243094,54 39 2830.7087712756197,54 40 2832.2838420855865,54 41 2833.932306408436,54 42 2835.6470199983596,54 43 2837.421154473324,54 44 2839.248206028621,54 45 2841.1220004556403,54 46 2843.036694894377,54 47 2844.986776733007,54 48 2846.967060047485,54 49 2848.972679949871,54 50 2850.9990851872803,54 51 2853.0420293050984,54 52 2855.0975606591464,54 53 2857.1620115327546,54 54 2859.2319865866216,54 55 2861.3043508424003,54 56 2863.3762173754885,54 57 2865.4449348687135,54 58 2867.5080751566047,54 59 2869.5634208698702,54 60 2871.60895327146,54 61 2873.6428403592276,54 62 2875.663425295661,54 63 2877.669215212227,54 64 2879.6588704246196,54 65 2881.63119408535,54 66 2883.585122291683,54 67 2885.519714659659,54 68 2887.4341453688126,54 69 2889.3276946770957,54 70 2891.199740901205,54 71 2893.0497528540723,54 72 2894.8772827284993,54 73 2896.6819594136555,54 74 2898.463482229551,54 75 2900.2216150633044,54 76 2901.9561808901726,54 77 2903.6670566617618,54 78 2905.354168543587,54 79 2907.0174874840427,54 80 2908.65702509701,54 81 2910.272829840602,54 82 2911.864983474925,54 83 2913.4335977822293,54 84 2914.978811533384,54 85 2916.500787685223,54 86 2917.9997107939453,54 87 2919.475784630446,54 88 2920.929229984093,54 89 2922.3602826422193,54 90 2923.7691915332043,54 91 2925.1562170217594,54 92 2926.521629345634,54 93 2927.865707183633,54 94 2929.1887363454307,54 95 2930.491008574283,54 96 2931.7728204542636,54 97 2933.034472414255,54 98 2934.2762678213653,54 99 2935.498512157015,
55 0 2898.5734221170096,55 1 2893.7924990355814,55 2 2889.091843575419,55 3 2884.4847573279594,55 4 2879.984332189354,55 5 2875.603333942586,55 6 2871.3540870592165,55 7 2867.248362811206,55 8 2863.297272761853,55 9 2859.5111696199847,55 10 2855.8995572944746,55 11 2852.471011781459,55 12 2849.233114261439,55 13 2846.1923974872198,55 14 2843.3543062178887,55 15 2840.723172111264,55 16 2838.3022031406194,55 17 2836.0934872640423,55 18 2834.098009758377,55 19 2832.3156833451294,55 20 2830.74538999134,55 21 2829.3850330706955,55 22 2828.231598422799,55 23 2827.281222752961,55 24 2826.529267770064,55 25 2825.9703984631524,55 26 2825.5986639635084,55 27 2825.407579522346,55 28 2825.3902082480445,55 29 2825.539241383792,55 30 2825.847076059653,55 31 2826.3058896153907,55 32 2826.907709755693,55 33 2827.6444799623196,55 34 2828.5081197435165,55 35 2829.490579446249,55 36 2830.583889488696,55 37 2831.7802039873327,55 38 2833.0718388537443,55 39 2834.451304520945,55 40 2835.9113335275906,55 41 2837.4449032420634,55 42 2839.0452540478664,55 43 2840.705903338652,55 44 2842.4206556869253,55 45 2844.1836095565372,55 46 2845.989160927119,55 47 2847.832004190042,55 48 2849.7071306616867,55 49 2851.6098250420405,55 50 2853.5356601260237,55 51 2855.480490052432,55 52 2857.440442351805,55 53 2859.411909030567,55 54 2861.3915369050046,55 55 2863.3762173754885,55 56 2865.363075809149,55 57 2867.349460678175,55 58 2869.3329325813174,55 59 2871.3112532579676,55 60 2873.282374687593,55 61 2875.2444283521595,55 62 2877.1957147255725,55 63 2879.134693042068,55 64 2881.059971384612,55 65 2882.9702971250017,55 66 2884.8645477390087,55 67 2886.7417220127804,55 68 2888.600931650556,55 69 2890.441393288528,55 70 2892.2624209152546,55 71 2894.0634186953566,55 72 2895.843874190207,55 73 2897.603351966871,55 74 2899.3414875845865,55 75 2901.0579819465634,55 76 2902.752596003765,55 77 2904.4251457964583,55 78 2906.075497818842,55 79 2907.703564691696,55 80 2909.309301127919,55 81 2910.8927001758325,55 82 2912.4537897253367,55 83 2913.9926292622577,55 84 2915.5093068566157,55 85 2917.003936370969,55 86 2918.4766548754837,55 87 2919.9276202568667,55 88 2921.3570090089006,55 89 2922.7650141928348,55 90 2924.151843556458,55 91 2925.5177178012805,55 92 2926.862868987768,55 93 2928.1875390691666,55 94 2929.4919785449547,55 95 2930.7764452255296,55 96 2932.0412031001824,55 97 2933.2865213009677,55 98 2934.5126731554838,55 99 2935.7199353220503,
56 0 2901.0557326878875,56 1 2896.4774214011204,56 2 2891.9763144578465,56 3 2887.564650985167,56 4 2883.2544683524607,56 5 2879.0574991670665,56 6 2874.985069507349,56 7 2871.04800017107,56 8 2867.256512694904,56 9 2863.620141826853,56 10 2860.147656008653,56 11 2856.846987253639,56 12 2853.725171592779,56 13 2850.788301015262,56 14 2848.0414875593287,56 15 2845.4888399239585,56 16 2843.1334526831465,56 17 2840.977407902173,56 18 2839.021788689246,56 19 2837.266703974759,56 20 2835.7113236012765,56 21 2834.3539226355447,56 22 2833.1919336827386,56 23 2832.222005894235,56 24 2831.4400693130788,56 25 2830.841403193957,56 26 2830.4207069634094,56 27 2830.1721725467764,56 28 2830.089556875651,56 29 2830.16625349781,56 30 2830.3953623348566,56 31 2830.769756765669,56 32 2831.2821473509302,56 33 2831.925141650866,56 34 2832.6912997210407,56 35 2833.573184996215,56 36 2834.56341038759,56 37 2835.6546795224153,56 38 2836.8398231458077,56 39 2838.111830782381,56 40 2839.4638778197277,56 41 2840.8893482276712,56 42 2842.3818531668553,56 43 2843.9352457691325,56 44 2845.543632391011,56 45 2847.201380651724,56 46 2848.9031245702713,56 47 2850.6437671124263,56 48 2852.4184804502474,56 49 2854.2227042242585,56 50 2856.0521420830337,56 51 2857.9027567573858,56 52 2859.7707639074174,56 53 2861.6526249609733,56 54 2863.5450391421505,56 55 2865.4449348687135,56 56 2867.349460678175,56 57 2869.2559758238326,56 58 2871.162040664695,56 59 2873.0654069569846,56 60 2874.964008139781,56 61 2876.8559496935836,56 62 2878.7394996379894,56 63 2880.613079223312,56 64 2882.475253860805,56 65 2884.3247243271258,56 66 2886.1603182706835,56 67 2887.9809820405294,56 68 2889.7857728523745,56 69 2891.5738513010933,56 70 2893.344474224557,56 71 2895.096987919891,56 72 2896.83082171002,56 73 2898.5454818557614,56 74 2900.2405458065477,56 75 2901.9156567811383,56 76 2903.570518668297,56 77 2905.2048912364103,56 78 2906.8185856401856,56 79 2908.4114602121163,56 80 2909.983416526024,56 81 2911.5343957198256,56 82 2913.0643750646973,56 83 2914.5733647678676,56 84 2916.061404996492,56 85 2917.5285631103256,56 86 2918.974931091256,56 87 2920.40062315813,56 88 2921.8057735557204,56 89 2923.1905345071727,56 90 2924.5550743196327,56 91 2925.899575633339,56 92 2927.224233804849,56 93 2928.5292554155867,56 94 2929.814856897336,56 95 2931.0812632667953,56 96 2932.3287069617127,56 97 2933.5574267715783,56 98 2934.767666856263,56 99 2935.95967584639,
57 0 2903.468938279269,57 1 2899.0809545151574,57 2 2894.767216558069,57 3 2890.5390032516093,57 4 2886.407400100998,57 5 2882.383207935588,57 6 2878.4768527977417,57 7 2874.698298574633,57 8 2871.0569638675765,57 9 2867.5616445289384,57 10 2864.220443190726,57 11 2861.0407069645835,57 12 2858.028974314966,57 13 2855.1909319016695,57 14 2852.5313819621456,57 15 2850.0542205661177,57 16 2847.762426833445,57 17 2845.658062969245,57 18 2843.7422847459784,57 19 2842.0153618574345,57 20 2840.476707390397,57 21 2839.1249155104165,57 22 2837.9578063419353,57 23 2836.9724769411205,57 24 2836.1653572124237,57 25 2835.532269605548,57 26 2835.068491445787,57 27 2834.768818794125,57 28 2834.627630800013,57 29 2834.638953594813,57 30 2834.7965228730695,57 31 2835.093844417222,57 32 2835.524251935065,57 33 2836.080961694121,57 34 2836.7571235497608,57 35 2837.545868071599,57 36 2838.4403495730708,57 37 2839.4337849405983,57 38 2840.519488240154,57 39 2841.6909011498205,57 40 2842.941619326833,57 41 2844.265414866862,57 42 2845.6562550523186,57 43 2847.108317616007,57 44 2848.616002767326,57 45 2850.1739422413493,57 46 2851.7770056375202,57 47 2853.4203043153475,57 48 2855.0991931103836,57 49 2856.809270125698,57 50 2858.5463748430725,57 51 2860.306584784792,57 52 2862.0862109419522,57 53 2863.8817921692644,57 54 2865.690088729812,57 55 2867.5080751566047,57 56 2869.3329325813174,57 57 2871.162040664695,57 58 2872.9929692477804,57 59 2874.8234698286983,57 60 2876.65146695619,57 61 2878.475049618521,57 62 2880.2924626948943,57 63 2882.1020985259433,57 64 2883.902488650416,57 65 2885.692295746584,57 66 2887.4703058093246,57 67 2889.235420587078,57 68 2890.9866502969567,57 69 2892.72310663113,57 70 2894.4439960631057,57 71 2896.148613458717,57 72 2897.8363359933405,57 73 2899.506617374085,57 74 2901.1589823634276,57 75 2902.7930215988526,57 76 2904.4083867014983,57 77 2906.004785665641,57 78 2907.581978519824,57 79 2909.139773249795,57 80 2910.6780219728626,57 81 2912.196617352975,57 82 2913.6954892456138,57 83 2915.1746015615663,57 84 2916.6339493386636,57 85 2918.0735560106996,57 86 2919.493470862969,57 87 2920.893766664097,57 88 2922.274537464141,57 89 2923.6358965492745,57 90 2924.9779745437527,57 91 2926.300917650178,57 92 2927.604886019526,57 93 2928.8900522427675,57 94 2930.156599956293,57 95 2931.4047225537843,57 96 2932.634621997517,57 97 2933.8465077224837,57 98 2935.0405956270965,57 99 2936.2171071445673,
58 0 2905.8152904402377,58 1 2901.6063003975696,58 2 2897.4687048509827,58 3 2893.412913166192,58 4 2889.4491500338104,58 5 2885.587374303983,58 6 2881.8371990164683,58 7 2878.2078139234277,58 8 2874.7079117809863,58 9 2871.34561962933,58 10 2868.128436190825,58 11 2865.0631763939114,58 12 2862.155923881061,58 13 2859.4119921869697,58 14 2856.8358950842567,58 15 2854.4313263946424,58 16 2852.201149360997,58 17 2850.1473954761423,58 18 2848.2712724746843,58 19 2846.57318101996,58 20 2845.052739464292,58 21 2843.708815931149,58 22 2842.539566864856,58 23 2841.5424811188605,58 24 2840.7144286072526,58 25 2840.0517125255697,58 26 2839.550124153933,58 27 2839.2049992858065,58 28 2839.0112753758713,58 29 2838.963548567236,58 30 2839.056129837648,58 31 2839.2830995929153,58 32 2839.638360129757,58 33 2840.1156854865244,58 34 2840.7087682957963,58 35 2841.4112633451846,58 36 2842.2168276398747,58 37 2843.119156840817,58 38 2844.112018025039,58 39 2845.189278778552,58 40 2846.3449326874343,58 41 2847.5731213389276,58 42 2848.868152981994,58 43 2850.2245180262053,58 44 2851.636901579783,58 45 2853.100193242603,58 46 2854.609494379,58 47 2856.1601230989463,58 48 2857.7476171753824,58 49 2859.3677351210854,58 50 2861.0164556409627,58 51 2862.689975665931,58 52 2864.384707162989,58 53 2866.0972729033997,58 54 2867.824501357382,58 55 2869.5634208698702,58 56 2871.3112532579676,58 57 2873.0654069569846,58 58 2874.8234698286983,58 59 2876.583201732637,58 60 2878.342526949238,58 61 2880.099526532337,58 62 2881.852430658022,58 63 2883.599611027198,58 64 2885.3395733704097,58 65 2887.070950095473,58 66 2888.792493111272,58 67 2890.5030668546615,58 68 2892.2016415416824,58 69 2893.887286659297,58 70 2895.5591647094134,58 71 2897.216525213166,58 72 2898.858698980081,58 73 2900.4850926439635,58 74 2902.095183464915,58 75 2903.6885143948907,58 76 2905.264689402552,58 77 2906.823369051753,58 78 2908.3642663269784,58 79 2909.8871426981173,58 80 2911.39180441634,58 81 2912.878099032359,58 82 2914.345912127996,58 83 2915.795164251823,58 84 2917.225808049517,58 85 2918.6378255796,58 86 2920.031225805268,58 87 2921.4060422532343,58 88 2922.7623308306156,58 89 2924.1001677911945,58 90 2925.4196478426147,58 91 2926.7208823863884,58 92 2928.003997882874,58 93 2929.269134333721,58 94 2930.5164438745996,58 95 2931.7460894713704,58 96 2932.95824371316,58 97 2934.153087696159,58 98 2935.3308099922697,58 99 2936.4916056970246,
